service_id,service_type_id,client_name,hours,service_date,service_time,hourly_rate,total_revenue,branch_id,department,service_description,Country,Region,Day_nbr,Day_name,weekend,Day,Month,Year,Hour,Periods per day,Season,Revenue_Level,Weeks
46697,4,Spencer-Mitchell,2,8/4/2023,13:46:30,600,1200,EM,Advisory,Annual Tax Filing,United Kingdom,Europe,08,Monday,No,Monday - 08,April,2023,13,Midday/Noon,Spring,Low,Week 2
46698,1,Taylor-Rush,5,12/12/2023,1:43:18,600,3000,EM,Legal,Annual Tax Filing,United Kingdom,Europe,12,Friday,No,Friday - 12,December,2023,1,Midnight and After,Winter,Medium,Week 2
46699,1,Smith-Clark,7,15/04/2023,1:00:02,900,6300,EM,Tax,Strategy Consulting,United Kingdom,Europe,15,Monday,No,Monday - 15,April,2023,1,Midnight and After,Spring,High,Week 3
46700,8,"Jones, Jennings and ",1,22/03/2023,23:29:06,1200,1200,EM,Legal,Market Analysis,United Kingdom,Europe,22,Monday,No,Monday - 22,March,2023,23,Night,Spring,Low,Week 4
46701,6,Logan PLC,3,20/09/2023,22:37:02,900,2700,EM,Tax,Quarterly Review,United Kingdom,Europe,20,Saturday,Weekend,Saturday - 20,September,2023,22,Night,Autumn,Medium,Week 3
46702,1,"Wang, Gilbert and Ri",3,5/10/2023,1:20:55,300,900,EM,Advisory,Market Analysis,United Kingdom,Europe,05,Friday,No,Friday - 05,October,2023,1,Midnight and After,Autumn,Low,Week 1
46703,6,"Benitez, Jackson and",7,21/10/2023,20:57:46,1500,10500,EM,Audit,Market Analysis,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,October,2023,20,Evening,Autumn,High,Week 3
46704,3,Hunter Inc,4,10/6/2023,21:54:34,900,3600,EM,Advisory,Strategy Consulting,United Kingdom,Europe,10,Wednesday,No,Wednesday - 10,June,2023,21,Night,Summer,High,Week 2
46712,8,"Baldwin, Jones and H",5,12/12/2023,18:32:48,900,4500,EM,Audit,Annual Tax Filing,United Kingdom,Europe,12,Friday,No,Friday - 12,December,2023,18,Evening,Winter,High,Week 2
46713,7,Cook and Sons,7,10/4/2023,2:42:52,900,6300,EM,Legal,Quarterly Review,United Kingdom,Europe,10,Wednesday,No,Wednesday - 10,April,2023,2,Midnight and After,Spring,High,Week 2
46717,4,Williams Inc,3,12/7/2023,15:34:14,900,2700,EM,Management,Quarterly Review,United Kingdom,Europe,12,Friday,No,Friday - 12,July,2023,15,Afternoon,Summer,Medium,Week 2
46720,4,Robertson-Williams,2,13/04/2023,21:00:45,300,600,EM,Management,Quarterly Review,United Kingdom,Europe,13,Saturday,Weekend,Saturday - 13,April,2023,21,Night,Spring,Low,Week 2
46724,8,"Bishop, Evans and Wr",7,2/6/2023,22:56:29,300,2100,EM,Advisory,Annual Tax Filing,United Kingdom,Europe,02,Tuesday,No,Tuesday - 02,June,2023,22,Night,Summer,Medium,Week 1
46728,3,Walker Group,3,3/1/2023,3:35:39,1500,4500,EM,Tax,Market Analysis,United Kingdom,Europe,03,Wednesday,No,Wednesday - 03,January,2023,3,Midnight and After,Winter,High,Week 1
46730,6,Williams Group,4,24/05/2023,11:26:15,600,2400,EM,Advisory,Market Analysis,United Kingdom,Europe,24,Wednesday,No,Wednesday - 24,May,2023,11,Morning,Spring,Medium,Week 4
46732,7,Rivera PLC,5,8/6/2023,13:18:37,600,3000,EM,Audit,Legal Consultation,United Kingdom,Europe,08,Monday,No,Monday - 08,June,2023,13,Midday/Noon,Summer,Medium,Week 2
46734,4,"Ortega, Hopkins and ",6,29/01/2023,23:14:22,300,1800,EM,Audit,Legal Consultation,United Kingdom,Europe,29,Monday,No,Monday - 29,January,2023,23,Night,Winter,Medium,Week 4
46736,6,"Conley, Moreno and M",7,19/04/2023,20:47:29,300,2100,EM,Legal,Annual Tax Filing,United Kingdom,Europe,19,Friday,No,Friday - 19,April,2023,20,Evening,Spring,Medium,Week 3
46737,6,Clay Group,6,5/10/2023,22:13:25,1200,7200,EM,Management,Quarterly Review,United Kingdom,Europe,05,Friday,No,Friday - 05,October,2023,22,Night,Autumn,High,Week 1
46740,1,Campbell LLC,3,21/01/2023,2:45:01,300,900,EM,Management,Quarterly Review,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,January,2023,2,Midnight and After,Winter,Low,Week 3
46742,1,"Stanley, Rodriguez a",3,9/12/2023,6:22:12,1500,4500,EM,Tax,Market Analysis,United Kingdom,Europe,09,Tuesday,No,Tuesday - 09,December,2023,6,Morning,Winter,High,Week 2
46753,7,Harris Group,4,18/08/2023,8:41:54,1200,4800,EM,Legal,Legal Consultation,United Kingdom,Europe,18,Thursday,No,Thursday - 18,August,2023,8,Morning,Summer,High,Week 3
46754,9,Dixon-Morris,4,16/07/2023,5:51:46,900,3600,EM,Audit,Strategy Consulting,United Kingdom,Europe,16,Tuesday,No,Tuesday - 16,July,2023,5,Midnight and After,Summer,High,Week 3
46756,6,"Jones, Grant and Per",5,26/10/2023,5:02:38,1200,6000,EM,Legal,Legal Consultation,United Kingdom,Europe,26,Friday,No,Friday - 26,October,2023,5,Midnight and After,Autumn,High,Week 4
46758,8,"Pratt, Roth and Davi",3,12/1/2023,17:51:14,1200,3600,EM,Advisory,Legal Consultation,United Kingdom,Europe,12,Friday,No,Friday - 12,January,2023,17,Afternoon,Winter,High,Week 2
46762,2,"Moore, Murray and Jo",6,28/07/2023,11:42:37,1500,9000,EM,Legal,Annual Tax Filing,United Kingdom,Europe,28,Sunday,Weekend,Sunday - 28,July,2023,11,Morning,Summer,High,Week 4
46763,2,Rodriguez Ltd,7,5/2/2023,18:39:26,300,2100,EM,Audit,Legal Consultation,United Kingdom,Europe,05,Friday,No,Friday - 05,February,2023,18,Evening,Winter,Medium,Week 1
46767,4,King and Sons,7,19/02/2023,22:15:21,600,4200,EM,Management,Legal Consultation,United Kingdom,Europe,19,Friday,No,Friday - 19,February,2023,22,Night,Winter,High,Week 3
46769,2,Brown Group,4,14/08/2023,17:44:59,1200,4800,EM,Advisory,Market Analysis,United Kingdom,Europe,14,Sunday,Weekend,Sunday - 14,August,2023,17,Afternoon,Summer,High,Week 2
46771,7,Lewis PLC,8,22/03/2023,6:27:58,900,7200,EM,Management,Quarterly Review,United Kingdom,Europe,22,Monday,No,Monday - 22,March,2023,6,Morning,Spring,High,Week 4
46773,2,Anderson-Miles,1,25/03/2023,23:36:28,1200,1200,EM,Tax,Market Analysis,United Kingdom,Europe,25,Thursday,No,Thursday - 25,March,2023,23,Night,Spring,Low,Week 4
46776,4,Jenkins-Riley,6,30/04/2023,1:42:20,600,3600,EM,Legal,Market Analysis,United Kingdom,Europe,30,Tuesday,No,Tuesday - 30,April,2023,1,Midnight and After,Spring,High,Week 4
46778,2,Garcia and Sons,4,21/03/2023,21:12:46,900,3600,EM,Audit,Quarterly Review,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,March,2023,21,Night,Spring,High,Week 3
46782,6,Gonzalez Inc,5,15/12/2023,9:24:47,1500,7500,EM,Tax,Legal Consultation,United Kingdom,Europe,15,Monday,No,Monday - 15,December,2023,9,Morning,Winter,High,Week 3
46785,1,Arnold PLC,7,1/4/2023,12:31:18,900,6300,EM,Legal,Annual Tax Filing,United Kingdom,Europe,01,Monday,No,Monday - 01,April,2023,12,Midday/Noon,Spring,High,Week 1
46786,8,Kelly-Davis,2,16/02/2023,11:42:43,600,1200,EM,Audit,Quarterly Review,United Kingdom,Europe,16,Tuesday,No,Tuesday - 16,February,2023,11,Morning,Winter,Low,Week 3
46790,6,Young-Mclaughlin,3,4/7/2023,20:15:26,900,2700,EM,Management,Strategy Consulting,United Kingdom,Europe,04,Thursday,No,Thursday - 04,July,2023,20,Evening,Summer,Medium,Week 1
46794,6,Haley and Sons,6,24/05/2023,23:00:59,900,5400,EM,Audit,Legal Consultation,United Kingdom,Europe,24,Wednesday,No,Wednesday - 24,May,2023,23,Night,Spring,High,Week 4
46799,8,"Taylor, Ward and Gut",7,26/02/2023,15:40:33,900,6300,EM,Management,Market Analysis,United Kingdom,Europe,26,Friday,No,Friday - 26,February,2023,15,Afternoon,Winter,High,Week 4
46801,1,Swanson-Burnett,2,27/10/2023,2:27:21,300,600,EM,Tax,Market Analysis,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,October,2023,2,Midnight and After,Autumn,Low,Week 4
46804,8,Stephens and Sons,5,27/11/2023,21:46:42,600,3000,EM,Advisory,Annual Tax Filing,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,November,2023,21,Night,Autumn,Medium,Week 4
46805,3,Arias-Moore,8,31/08/2023,2:14:11,1200,9600,EM,Advisory,Strategy Consulting,United Kingdom,Europe,31,Wednesday,No,Wednesday - 31,August,2023,2,Midnight and After,Summer,High,Week 4
46806,1,"Cooper, Lopez and Sm",6,25/05/2023,7:00:31,900,5400,EM,Advisory,Legal Consultation,United Kingdom,Europe,25,Thursday,No,Thursday - 25,May,2023,7,Morning,Spring,High,Week 4
46808,6,"Miller, Moody and Gu",3,21/11/2023,16:46:04,300,900,EM,Advisory,Legal Consultation,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,November,2023,16,Afternoon,Autumn,Low,Week 3
46810,4,Holmes Inc,5,23/03/2023,22:37:07,900,4500,EM,Advisory,Quarterly Review,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,March,2023,22,Night,Spring,High,Week 4
46816,6,"Anderson, Gonzalez a",7,6/9/2023,11:11:17,1200,8400,EM,Advisory,Quarterly Review,United Kingdom,Europe,06,Saturday,Weekend,Saturday - 06,September,2023,11,Morning,Autumn,High,Week 1
46817,1,Morris-Hill,7,29/03/2023,16:01:52,1500,10500,EM,Tax,Market Analysis,United Kingdom,Europe,29,Monday,No,Monday - 29,March,2023,16,Afternoon,Spring,High,Week 4
46818,4,"Randolph, Davis and ",6,18/03/2023,8:24:18,300,1800,EM,Audit,Legal Consultation,United Kingdom,Europe,18,Thursday,No,Thursday - 18,March,2023,8,Morning,Spring,Medium,Week 3
46820,5,"Hernandez, White and",4,24/03/2023,1:51:04,1200,4800,EM,Audit,Strategy Consulting,United Kingdom,Europe,24,Wednesday,No,Wednesday - 24,March,2023,1,Midnight and After,Spring,High,Week 4
46826,2,"Turner, Hoover and P",3,11/5/2023,9:44:33,900,2700,EM,Legal,Legal Consultation,United Kingdom,Europe,11,Thursday,No,Thursday - 11,May,2023,9,Morning,Spring,Medium,Week 2
46827,7,Hampton-Ward,1,3/4/2023,0:29:41,900,900,EM,Legal,Strategy Consulting,United Kingdom,Europe,03,Wednesday,No,Wednesday - 03,April,2023,0,Midnight and After,Spring,Low,Week 1
46832,3,Mitchell-Walker,6,21/07/2023,12:56:15,900,5400,EM,Management,Quarterly Review,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,July,2023,12,Midday/Noon,Summer,High,Week 3
46837,4,Cunningham-Hernandez,5,13/06/2023,15:24:21,900,4500,EM,Tax,Annual Tax Filing,United Kingdom,Europe,13,Saturday,Weekend,Saturday - 13,June,2023,15,Afternoon,Summer,High,Week 2
46839,9,Jones-Parrish,7,12/11/2023,8:15:58,1200,8400,EM,Tax,Market Analysis,United Kingdom,Europe,12,Friday,No,Friday - 12,November,2023,8,Morning,Autumn,High,Week 2
46840,8,Wallace PLC,5,24/06/2023,6:10:15,900,4500,EM,Legal,Legal Consultation,United Kingdom,Europe,24,Wednesday,No,Wednesday - 24,June,2023,6,Morning,Summer,High,Week 4
46843,9,"Edwards, Brown and C",1,5/4/2023,13:27:09,900,900,EM,Management,Market Analysis,United Kingdom,Europe,05,Friday,No,Friday - 05,April,2023,13,Midday/Noon,Spring,Low,Week 1
46844,6,Peterson-Beck,6,10/4/2023,20:01:13,600,3600,EM,Tax,Annual Tax Filing,United Kingdom,Europe,10,Wednesday,No,Wednesday - 10,April,2023,20,Evening,Spring,High,Week 2
46846,8,Robinson LLC,5,9/9/2023,13:35:31,600,3000,EM,Legal,Annual Tax Filing,United Kingdom,Europe,09,Tuesday,No,Tuesday - 09,September,2023,13,Midday/Noon,Autumn,Medium,Week 2
46847,9,Moore-Newton,5,6/10/2023,9:23:17,1200,6000,EM,Tax,Quarterly Review,United Kingdom,Europe,06,Saturday,Weekend,Saturday - 06,October,2023,9,Morning,Autumn,High,Week 1
46850,3,Bennett Group,5,9/10/2023,20:18:23,1200,6000,EM,Audit,Legal Consultation,United Kingdom,Europe,09,Tuesday,No,Tuesday - 09,October,2023,20,Evening,Autumn,High,Week 2
46856,8,Hampton-Jones,2,4/11/2023,5:40:13,600,1200,EM,Advisory,Legal Consultation,United Kingdom,Europe,04,Thursday,No,Thursday - 04,November,2023,5,Midnight and After,Autumn,Low,Week 1
46858,4,Young and Sons,6,29/01/2023,13:07:25,300,1800,EM,Tax,Quarterly Review,United Kingdom,Europe,29,Monday,No,Monday - 29,January,2023,13,Midday/Noon,Winter,Medium,Week 4
46860,2,Wolfe Inc,1,13/12/2023,18:52:38,1500,1500,EM,Advisory,Legal Consultation,United Kingdom,Europe,13,Saturday,Weekend,Saturday - 13,December,2023,18,Evening,Winter,Low,Week 2
46862,2,"Baker, Paul and Kim",7,16/12/2023,23:25:57,900,6300,EM,Management,Quarterly Review,United Kingdom,Europe,16,Tuesday,No,Tuesday - 16,December,2023,23,Night,Winter,High,Week 3
46863,7,Cummings-Brown,5,27/01/2023,6:52:42,900,4500,EM,Legal,Market Analysis,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,January,2023,6,Morning,Winter,High,Week 4
46867,4,Copeland-Compton,5,8/3/2023,17:16:02,1500,7500,EM,Tax,Strategy Consulting,United Kingdom,Europe,08,Monday,No,Monday - 08,March,2023,17,Afternoon,Spring,High,Week 2
46870,3,Kirk-Suarez,8,8/9/2023,2:05:22,1200,9600,EM,Audit,Market Analysis,United Kingdom,Europe,08,Monday,No,Monday - 08,September,2023,2,Midnight and After,Autumn,High,Week 2
46872,2,"Lin, Brown and Rosar",5,25/10/2023,20:01:34,600,3000,EM,Legal,Strategy Consulting,United Kingdom,Europe,25,Thursday,No,Thursday - 25,October,2023,20,Evening,Autumn,Medium,Week 4
46874,8,Wallace PLC,2,26/01/2023,16:11:29,300,600,EM,Management,Market Analysis,United Kingdom,Europe,26,Friday,No,Friday - 26,January,2023,16,Afternoon,Winter,Low,Week 4
46876,9,Herring-Martin,1,21/03/2023,4:32:00,600,600,EM,Audit,Market Analysis,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,March,2023,4,Midnight and After,Spring,Low,Week 3
46877,2,"Sexton, Carter and M",3,22/04/2023,7:03:34,1500,4500,EM,Tax,Legal Consultation,United Kingdom,Europe,22,Monday,No,Monday - 22,April,2023,7,Morning,Spring,High,Week 4
46878,4,"Williams, Hodge and ",6,20/08/2023,10:21:23,1500,9000,EM,Audit,Market Analysis,United Kingdom,Europe,20,Saturday,Weekend,Saturday - 20,August,2023,10,Morning,Summer,High,Week 3
46879,2,Knight-Richards,7,23/09/2023,7:07:49,300,2100,EM,Audit,Annual Tax Filing,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,September,2023,7,Morning,Autumn,Medium,Week 4
46880,7,Watkins-Hughes,7,21/11/2023,19:25:55,900,6300,EM,Audit,Quarterly Review,United Kingdom,Europe,21,Sunday,Weekend,Sunday - 21,November,2023,19,Evening,Autumn,High,Week 3
46881,4,"Hill, Morton and Pen",2,10/1/2023,21:28:17,300,600,EM,Audit,Strategy Consulting,United Kingdom,Europe,10,Wednesday,No,Wednesday - 10,January,2023,21,Night,Winter,Low,Week 2
46886,1,"Knapp, Burch and Mat",7,25/04/2023,6:46:39,300,2100,EM,Audit,Market Analysis,United Kingdom,Europe,25,Thursday,No,Thursday - 25,April,2023,6,Morning,Spring,Medium,Week 4
46891,8,Robinson-Contreras,2,22/07/2023,20:01:49,600,1200,EM,Legal,Strategy Consulting,United Kingdom,Europe,22,Monday,No,Monday - 22,July,2023,20,Evening,Summer,Low,Week 4
46896,1,"Woods, Cox and Evans",4,2/4/2023,20:19:25,1200,4800,EM,Management,Strategy Consulting,United Kingdom,Europe,02,Tuesday,No,Tuesday - 02,April,2023,20,Evening,Spring,High,Week 1
46900,6,"Ford, Valenzuela and",6,27/08/2023,2:58:40,300,1800,EM,Audit,Annual Tax Filing,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,August,2023,2,Midnight and After,Summer,Medium,Week 4
46904,5,Garcia and Sons,8,25/02/2023,22:57:38,1200,9600,EM,Legal,Strategy Consulting,United Kingdom,Europe,25,Thursday,No,Thursday - 25,February,2023,22,Night,Winter,High,Week 4
46905,8,"Watson, Miller and H",1,27/01/2023,14:22:21,900,900,EM,Audit,Market Analysis,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,January,2023,14,Afternoon,Winter,Low,Week 4
46906,1,"Lambert, Jones and S",2,28/04/2023,0:09:13,900,1800,EM,Advisory,Legal Consultation,United Kingdom,Europe,28,Sunday,Weekend,Sunday - 28,April,2023,0,Midnight and After,Spring,Medium,Week 4
46914,3,Nelson Ltd,7,3/10/2023,13:58:12,900,6300,EM,Legal,Legal Consultation,United Kingdom,Europe,03,Wednesday,No,Wednesday - 03,October,2023,13,Midday/Noon,Autumn,High,Week 1
46919,7,Rios Ltd,6,27/03/2023,20:17:37,600,3600,EM,Tax,Quarterly Review,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,March,2023,20,Evening,Spring,High,Week 4
46920,2,Mills-Houston,8,14/10/2023,20:54:45,1500,12000,EM,Management,Legal Consultation,United Kingdom,Europe,14,Sunday,Weekend,Sunday - 14,October,2023,20,Evening,Autumn,High,Week 2
46923,3,"Sharp, Garcia and Ha",3,23/12/2023,20:29:39,1500,4500,EM,Audit,Annual Tax Filing,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,December,2023,20,Evening,Winter,High,Week 4
46924,4,"Soto, Williams and B",4,17/04/2023,9:58:03,300,1200,EM,Tax,Legal Consultation,United Kingdom,Europe,17,Wednesday,No,Wednesday - 17,April,2023,9,Morning,Spring,Low,Week 3
46925,7,Chen-Cunningham,5,6/1/2023,1:42:39,1500,7500,EM,Advisory,Legal Consultation,United Kingdom,Europe,06,Saturday,Weekend,Saturday - 06,January,2023,1,Midnight and After,Winter,High,Week 1
46926,4,Rose and Sons,3,14/03/2023,2:44:15,600,1800,EM,Legal,Quarterly Review,United Kingdom,Europe,14,Sunday,Weekend,Sunday - 14,March,2023,2,Midnight and After,Spring,Medium,Week 2
46927,7,"Stout, Huber and Bro",5,30/01/2023,22:58:33,1200,6000,EM,Management,Market Analysis,United Kingdom,Europe,30,Tuesday,No,Tuesday - 30,January,2023,22,Night,Winter,High,Week 4
46929,7,Maldonado Group,6,5/8/2023,10:25:43,1500,9000,EM,Audit,Strategy Consulting,United Kingdom,Europe,05,Friday,No,Friday - 05,August,2023,10,Morning,Summer,High,Week 1
46935,3,Peterson-Cook,6,9/11/2023,6:55:49,600,3600,EM,Audit,Strategy Consulting,United Kingdom,Europe,09,Tuesday,No,Tuesday - 09,November,2023,6,Morning,Autumn,High,Week 2
46937,8,"Sutton, Camacho and ",2,25/09/2023,3:05:18,1500,3000,EM,Management,Market Analysis,United Kingdom,Europe,25,Thursday,No,Thursday - 25,September,2023,3,Midnight and After,Autumn,Medium,Week 4
46938,1,"Sexton, Carter and M",8,27/11/2023,7:32:47,900,7200,EM,Legal,Annual Tax Filing,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,November,2023,7,Morning,Autumn,High,Week 4
46942,2,Allen LLC,1,25/06/2023,1:47:57,900,900,EM,Management,Legal Consultation,United Kingdom,Europe,25,Thursday,No,Thursday - 25,June,2023,1,Midnight and After,Summer,Low,Week 4
46944,2,"Ramirez, Salazar and",1,20/08/2023,11:51:25,300,300,EM,Audit,Strategy Consulting,United Kingdom,Europe,20,Saturday,Weekend,Saturday - 20,August,2023,11,Morning,Summer,Low,Week 3
46945,7,Barker-Barker,3,28/05/2023,11:09:10,1200,3600,EM,Audit,Quarterly Review,United Kingdom,Europe,28,Sunday,Weekend,Sunday - 28,May,2023,11,Morning,Spring,High,Week 4
46951,4,"Wall, Graham and Boo",5,14/07/2023,0:11:23,600,3000,EM,Legal,Legal Consultation,United Kingdom,Europe,14,Sunday,Weekend,Sunday - 14,July,2023,0,Midnight and After,Summer,Medium,Week 2
46955,3,Jackson-Palmer,8,23/08/2023,2:25:36,1200,9600,EM,Management,Market Analysis,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,August,2023,2,Midnight and After,Summer,High,Week 4
46964,6,Mcgee LLC,6,16/12/2023,20:36:55,600,3600,EM,Legal,Strategy Consulting,United Kingdom,Europe,16,Tuesday,No,Tuesday - 16,December,2023,20,Evening,Winter,High,Week 3
46966,1,"Gray, David and Alva",6,2/4/2023,1:37:11,1500,9000,EM,Tax,Strategy Consulting,United Kingdom,Europe,02,Tuesday,No,Tuesday - 02,April,2023,1,Midnight and After,Spring,High,Week 1
46967,8,Adkins and Sons,4,12/4/2023,13:10:05,300,1200,EM,Tax,Strategy Consulting,United Kingdom,Europe,12,Friday,No,Friday - 12,April,2023,13,Midday/Noon,Spring,Low,Week 2
46969,1,Li-Villegas,4,13/07/2023,6:53:37,1500,6000,EM,Audit,Annual Tax Filing,United Kingdom,Europe,13,Saturday,Weekend,Saturday - 13,July,2023,6,Morning,Summer,High,Week 2
46972,3,Johnson-May,1,7/2/2023,15:16:05,900,900,EM,Management,Annual Tax Filing,United Kingdom,Europe,07,Sunday,Weekend,Sunday - 07,February,2023,15,Afternoon,Winter,Low,Week 1
46975,7,Miller and Sons,2,24/04/2023,5:19:24,900,1800,EM,Management,Market Analysis,United Kingdom,Europe,24,Wednesday,No,Wednesday - 24,April,2023,5,Midnight and After,Spring,Medium,Week 4
46976,7,Joseph Inc,8,12/7/2023,6:09:41,1500,12000,EM,Legal,Annual Tax Filing,United Kingdom,Europe,12,Friday,No,Friday - 12,July,2023,6,Morning,Summer,High,Week 2
46978,8,Kelley-Acosta,6,11/3/2023,5:14:29,600,3600,EM,Advisory,Quarterly Review,United Kingdom,Europe,11,Thursday,No,Thursday - 11,March,2023,5,Midnight and After,Spring,High,Week 2
46979,6,Swanson-Perry,6,29/12/2023,2:44:26,1500,9000,EM,Management,Strategy Consulting,United Kingdom,Europe,29,Monday,No,Monday - 29,December,2023,2,Midnight and After,Winter,High,Week 4
46982,3,"Henry, Green and Flo",2,4/9/2023,10:18:18,1500,3000,EM,Tax,Market Analysis,United Kingdom,Europe,04,Thursday,No,Thursday - 04,September,2023,10,Morning,Autumn,Medium,Week 1
46984,3,Long-Anderson,2,29/09/2023,5:42:23,300,600,EM,Audit,Annual Tax Filing,United Kingdom,Europe,29,Monday,No,Monday - 29,September,2023,5,Midnight and After,Autumn,Low,Week 4
46988,8,Bailey-Atkinson,2,23/04/2023,13:55:19,600,1200,EM,Tax,Legal Consultation,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,April,2023,13,Midday/Noon,Spring,Low,Week 4
46991,9,Gregory LLC,3,15/11/2023,22:01:55,300,900,EM,Audit,Legal Consultation,United Kingdom,Europe,15,Monday,No,Monday - 15,November,2023,22,Night,Autumn,Low,Week 3
46997,7,"Sharp, Johnson and G",2,23/08/2023,14:08:22,900,1800,EM,Audit,Strategy Consulting,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,August,2023,14,Afternoon,Summer,Medium,Week 4
46999,7,Clay Inc,3,27/11/2023,19:20:51,1200,3600,EM,Audit,Legal Consultation,United Kingdom,Europe,27,Saturday,Weekend,Saturday - 27,November,2023,19,Evening,Autumn,High,Week 4
47000,8,Mathis Inc,6,23/09/2023,22:09:42,900,5400,EM,Tax,Market Analysis,United Kingdom,Europe,23,Tuesday,No,Tuesday - 23,September,2023,22,Night,Autumn,High,Week 4
47001,5,Sosa-Crawford,1,1/9/2023,7:15:51,900,900,EM,Management,Legal Consultation,United Kingdom,Europe,01,Monday,No,Monday - 01,September,2023,7,Morning,Autumn,Low,Week 1
47006,4,"Wilson, Young and Fr",6,30/12/2023,18:26:08,1500,9000,EM,Management,Strategy Consulting,United Kingdom,Europe,30,Tuesday,No,Tuesday - 30,December,2023,18,Evening,Winter,High,Week 4
47009,5,Vargas and Sons,1,13/03/2023,12:08:50,900,900,EM,Management,Quarterly Review,United Kingdom,Europe,13,Saturday,Weekend,Saturday - 13,March,2023,12,Midday/Noon,Spring,Low,Week 2
